,image,participant,category,question,answer,unanswerable,orig_study,context_justification,reactionTime
442,images/social_media/7.png,-N_jE7Ebxq2pSBPpRcMz,science_journals,What is he standing in front of?,The man is standing in front of the NASA sign.,False,imgversion,This guy may work with a space company.,8.943766666666667
443,images/social_media/5.png,-N_jE7Ebxq2pSBPpRcMz,news,Were they in a plane crash?,They were not in a plane crash. They were standing with medals in their hands.,False,textversion,These people may have achieved something significant.,8.943766666666667
444,images/health/5.png,-N_jE7Ebxq2pSBPpRcMz,health,Does she look like she is having fun?,The lady looks like she is having fun as she surfs on the ocean.,False,imgversion,This activity shows living a healthy active lifestyle.,8.943766666666667
445,images/shopping/3.png,-N_jE7Ebxq2pSBPpRcMz,social_media,Why is he there?,"The man is sitting on a rock enjoying the view around him, he may just want to relax and have a good time.",False,textversion,This guy may have an account on this site.,8.943766666666667
446,images/social_media/5.png,-N_jEBjsSZc6q5A7udGg,social_media,How successful is the team?,The team seems to be very successful.  There are a lot of ribbons showing and everyone has a big smile.,False,textversion,Apparently the athletes at this school are successful and want to show off their medals and awards.,9.287983333333333
447,images/shopping/2.png,-N_jEBjsSZc6q5A7udGg,shopping,Is this man standing in a field?,"No, he is standing at the water's edge, perhaps a river or lake.",False,imgversion,this image is to market the cable knit sweater,9.287983333333333
448,images/health/6.png,-N_jEBjsSZc6q5A7udGg,health,Does the image have to do with a recipe?,"The image doesn't seem to be related to a recipe, unless it's for a very complicated salad.",False,textversion,this image is to suggest that eating fruits and vegetables is healthy,9.287983333333333
449,images/science_journals/4.png,-N_jEBjsSZc6q5A7udGg,travel,Where is the boat?,,True,textversion," I can't tell why this is on a travel website, the cage could have garbage in it.",9.287983333333333
450,images/travel/2.png,-N_jEBjsSZc6q5A7udGg,science_journals,What is the context of the article?,The article is apparently related to coral reef flora or fauna.  The image shows a diver near a vividly colored reef.,False,textversion,this image stresses the relationship between ocean environs and scientific research and discovery,9.287983333333333
451,images/news_journals/8.png,-N_jEBjsSZc6q5A7udGg,news,What is his speech about?,From the image one can't discern the subject of the man's speech.  It's obvious he's passionate about the subject.,True,textversion,the image is meant to accompany an article about a public hearing or protest regarding some government project,9.287983333333333
452,images/health/6.png,-N_jEUX3WjynGZapRW7M,health,Are they all the same kinds of foods?,"It's a picture of healthy food, such as berries, nuts, and greens.",False,imgversion,It's a picture of healthy food,10.525783333333333
453,images/shopping/2.png,-N_jEUX3WjynGZapRW7M,shopping,what size does it come in?,,True,textversion,It's probably a promo picture for the sweater he's wearing.,10.525783333333333
454,images/travel/2.png,-N_jEUX3WjynGZapRW7M,travel,"What would a vacation that involves scuba diving look like?
","A person, under water, is wearing a wetsuit, goggles, and a respirator with an air tank, is looking at coral and fish.",False,textversion,Scuba diving is a part of some types of travel,10.525783333333333
455,images/science_journals/4.png,-N_jEUX3WjynGZapRW7M,science_journals,How large is the boat?,"The boat looks to be 30 to 40 feet long, judging from the one person standing on deck. Most of the boat is flat deck, but has a small cabin near the rear.",False,imgversion,It could be about commercial fishing,10.525783333333333
456,images/shopping/6.png,-N_jEUX3WjynGZapRW7M,social_media,What's the weather like?,"The picture is of a person holding a snowboard, in full winter gear, and on a snowy hill. So it's cold, but the sky doesn't have many clouds so it's also sunny.",False,imgversion,Someone I follow went snowboarding,10.525783333333333
457,images/science_journals/1.png,-N_jEUX3WjynGZapRW7M,news,Was anyone injured in the incident,,True,textversion,A building collapsed or was demolished,10.525783333333333
458,images/news_journals/34.png,-N_jEfkClJ6O3hNYaJDb,news,Is this person a part of the story,ITs a women in her sixties at a beach,False,textversion,I think the article might be about elderly people.,8.26715
459,images/health/2.png,-N_jEfkClJ6O3hNYaJDb,travel,Are there waterfalls in the mountains?,No waterfalls but there is a beautiful lake.,False,textversion,It shows a destination to admire its beauty and a person hiking it.,8.26715
460,images/shopping/4.png,-N_jEfkClJ6O3hNYaJDb,social_media,Is there a lot of room for people and kids?,Its a hotel that has lots of rooms and recreational areas,False,imgversion,"People like to travel , meet new people and socialize",8.26715
461,images/shopping/7.png,-N_jEfkClJ6O3hNYaJDb,shopping,What type of neck style is on the t-shirt,CRewneck style,False,textversion,Probably a model for the products they sale.,8.26715
462,images/science_journals/5.png,-N_jEfkClJ6O3hNYaJDb,science_journals,What does the environment around them look like?,ITs a turbid lake with rocky surroundings ,False,imgversion,its probably related to an article about fishing ,8.26715
463,images/travel/4.png,-N_jEfkClJ6O3hNYaJDb,health,why does skiing help?,Helps you relax and its fun,False,textversion,TO show its good for people to go sports and travel for your health.,8.26715
464,images/science_journals/1.png,-N_jF-tg8kfmQD-SZxxQ,news,Where is the location?,in a major city,False,textversion,a collaspe of a building with possible injuries or deaths,12.784133333333333
465,images/shopping/3.png,-N_jF-tg8kfmQD-SZxxQ,social_media,Why is he there?,in a valley of a river and lush greenery,False,textversion,"become one with nature, enjoy the scenic water views",12.784133333333333
466,images/shopping/4.png,-N_jF-tg8kfmQD-SZxxQ,shopping,How does the hotel look?,the pool looks clean and relaxing with places to lay next to the pool under the palm trees,False,imgversion,"after shopping all day, come relax in your hotel and relax by the pool",12.784133333333333
467,images/travel/2.png,-N_jF-tg8kfmQD-SZxxQ,travel,Where is the scuba diver,exploring a underwater reef in crystal blue ocean. come see and expole the reef and see many fish in our clean waters,False,textversion,come explore the reefs in the ocean.,12.784133333333333
468,images/health/3.png,-N_jF-tg8kfmQD-SZxxQ,health,What is she doing and why is she wearing that?,the person is streching ans showing she is in good shape,False,imgversion,the female is in good shape and stays active to stay healthy,12.784133333333333
469,images/social_media/7.png,-N_jF-tg8kfmQD-SZxxQ,science_journals,What is he standing in front of?,In front of the nasa building,False,imgversion,nasa is in the backround and doesnt everyone think it is the next frontier,12.784133333333333
470,images/travel/5.png,-N_jFCVSXus1cSe9wnJs,social_media,Is it a busy street?,"This appears not to be a street but an indoor marketplace, which does not seem to be that busy.",False,textversion,It appears to be promoting traveling and perhaps with a luxury item.,13.72525
471,images/shopping/4.png,-N_jFCVSXus1cSe9wnJs,shopping,How does the hotel look?,"The hotel is a 3-story edifice with multiple buildings with a pool, lawn chairs, and a beautiful landscape.",False,imgversion,"One can be shopping for a vacation, hotel, or motel.",13.72525
472,images/science_journals/2.png,-N_jFCVSXus1cSe9wnJs,health,Where are they at?,"The people in the image are at either a beach, river or some body of water with a shore.",False,textversion,I think this picture is promoting the benefit of swimming in relation to increasing one's health.,13.72525
473,images/social_media/7.png,-N_jFCVSXus1cSe9wnJs,science_journals,What is he standing in front of?,He's standing in front of a NASA building or statue.,False,imgversion,It's perhaps a human discovery that people in this person's age group are mostly correlated.,13.72525
474,images/travel/2.png,-N_jFCVSXus1cSe9wnJs,travel,"What would a vacation that involves scuba diving look like?
",Scuba diving in clear bodies of water with colorful reefs. ,False,textversion,This is an excursion promotion picture allowing people to know about the many things they can experience.,13.72525
475,images/news_journals/15.png,-N_jFCVSXus1cSe9wnJs,news,What is she doing?,The performer is dancing in their traditional culture and attire.,False,imgversion,This seems like an ad about a performance of cultural experience of Asian or Indian nature.,13.72525
476,images/travel/7.png,-N_jFSJCFAQJvgkkObBG,news,what happened here?,It's hard to say for sure but this image looks to be of a small bookstore that experienced damage from some outside source.,False,textversion,The news is about a particular shop that possibly was vandalized or experienced a bad weather event.,10.851766666666666
477,images/travel/6.png,-N_jFSJCFAQJvgkkObBG,social_media,Is it good?,It looks to be good and hearty because it is like a chunky soup with various ingredients in it.,False,textversion,This is a picture of something someone ate that they found to be tasty.,10.851766666666666
478,images/social_media/1.png,-N_jFSJCFAQJvgkkObBG,shopping,is it sunny,Yes I think so because clearly there are shadows in the picture.,False,imgversion,This is a person that is wearing some part of the items that are for sale.,10.851766666666666
479,images/health/5.png,-N_jFSJCFAQJvgkkObBG,health,How old is this woman? ,This woman is about 18.,False,textversion,It shows pictures of people that appear to be healthy and engaging in energetic activities.,10.851766666666666
480,images/news_journals/15.png,-N_jFSJCFAQJvgkkObBG,travel,What is it like traveling to india?,,True,textversion,It is expressing some of the shows that may also be available at this destination.,10.851766666666666
481,images/science_journals/7.png,-N_jFSJCFAQJvgkkObBG,science_journals,Where is the street sign located? ,I don't know the specific area but the street sign is in a neighborhood at an intersection between streets.,False,textversion,This website is going to give some article about the environment.,10.851766666666666
482,images/shopping/6.png,-N_jFXiqIRyuLHxIwET7,social_media,Who is this person in the photo?,man,True,textversion,that place is very cold skating board slide the ice,14.951533333333334
483,images/health/2.png,-N_jFXiqIRyuLHxIwET7,science_journals,Where is the woman running,the woman running in the mountain,False,imgversion,that is very danger place very risk to go that place,14.951533333333334
484,images/social_media/1.png,-N_jFXiqIRyuLHxIwET7,shopping,What kind of clothing,i am see the cloth is very good and brand,False,imgversion,the photo is very cool the man is look like,14.951533333333334
485,images/science_journals/1.png,-N_jFXiqIRyuLHxIwET7,news,Was anyone harmed with the building falling down?,that is very dangerous so many peoples are stay in this building,False,imgversion,the news is the building was falling down very sad news,14.951533333333334
486,images/news_journals/15.png,-N_jFXiqIRyuLHxIwET7,travel,What is it like traveling to india?,sometimes like travel to india,False,textversion,that dance in cultural dance this is good mostly in india,14.951533333333334
487,images/health/6.png,-N_jFXiqIRyuLHxIwET7,health,What kinds of foods are in the bowls?,fruits pista fruit items,False,imgversion,that is very health for our body so many useful in this fruits and vegetables,14.951533333333334
488,images/shopping/6.png,-N_jM0ZngoAOIO5tlrwc,travel,Who is the person in the picture? ,"Some guy, I have no idea he is just standing there in the snow.",False,imgversion,The travel website offers winter vacations.,5.066133333333333
489,images/shopping/5.png,-N_jM0ZngoAOIO5tlrwc,shopping,What kind of vase is it?,It's is vividly painted and sort of looks like a person. ,False,textversion,The shopping website offers uniquely painted antique wares.,5.066133333333333
490,images/science_journals/2.png,-N_jM0ZngoAOIO5tlrwc,health,What should I wear when swimming,A bodysuit to keep your body warm in the water.,False,imgversion,It's a health website advertising towards black people to try and swim for better health.,5.066133333333333
491,images/social_media/5.png,-N_jM0ZngoAOIO5tlrwc,social_media,how many women are there?,,True,imgversion,They are a team of sorts showing themselves all taking a picture together.,5.066133333333333
492,images/science_journals/6.png,-N_jM0ZngoAOIO5tlrwc,science_journals,Why are these men standing at the wall?,,True,textversion,I really have no idea why this would appear in a science magazine.,5.066133333333333
493,images/news_journals/34.png,-N_jM0ZngoAOIO5tlrwc,news,Is this person a part of the story,,True,textversion,It doesn't really make any sense why this would be on a news website. It just seems like a stock photo.,5.066133333333333
494,images/news_journals/15.png,-N_jNAhGUJh3yWGWWcQ1,shopping,Is this product authentic?,"Maybe, the image is of a Indian woman",False,textversion,to portray a certain ethnicity,10.042833333333334
495,images/travel/5.png,-N_jNAhGUJh3yWGWWcQ1,travel,How many lbs or kg can the suitcase weigh?,About 35 to 50 lbs if it is full of clothes and personal items,False,textversion,It shows a woman with a suitcase,10.042833333333334
496,images/health/2.png,-N_jNAhGUJh3yWGWWcQ1,health,what is a healthy food for a consistent runner?,Protein such as eggs or lean meat,False,textversion,the image shows clean air and water and a healthy man,10.042833333333334
497,images/science_journals/1.png,-N_jNAhGUJh3yWGWWcQ1,news,Was anyone injured in the incident,"It is hard to tell just by the picture but an entire building has collapsed and if someone was inside at the time, it would be a miracle if they survived, never mind come out unscathed.",False,textversion,there has been a disaster of some sort,10.042833333333334
498,images/shopping/6.png,-N_jNAhGUJh3yWGWWcQ1,social_media,What's the weather like?,"Cold, clear blue sky with fluffy white clouds",False,imgversion,the snowboarder is showing his activity,10.042833333333334
499,images/science_journals/3.png,-N_jNAhGUJh3yWGWWcQ1,science_journals,Are the plants around the concert hall?,The plants are inside the concert hall.,False,imgversion,They are showing the power of music on plant growth.,10.042833333333334
500,images/shopping/3.png,-N_jNtR0Mn5s8lROpZgd,social_media,What is the man doing?,The man is sitting on a rock next to a river.,False,imgversion,The algorithm thinks it may be someone I know or a friend,13.285566666666666
501,images/shopping/6.png,-N_jNtR0Mn5s8lROpZgd,travel,Who is the person in the picture? ,This is a man who is getting ready to go skiing on a mountain side.,False,imgversion,It is suggesting a trip to go skiing on a mountain.,13.285566666666666
502,images/news_journals/15.png,-N_jNtR0Mn5s8lROpZgd,shopping,Is this product authentic?,The clothing is being word by a woman who appears to be Indian so the clothing appears to be authentic.,False,textversion,The are selling costumes or Indian clothing.,13.285566666666666
503,images/health/7.png,-N_jNtR0Mn5s8lROpZgd,health,The strength of the bands?,The bands do not appear to be too strong because a very skinny model is pulling them. The actual strength is not really shown.,False,imgversion,Because the women look fit and healthy.,13.285566666666666
504,images/science_journals/3.png,-N_jNtR0Mn5s8lROpZgd,science_journals,Are the plants around the concert hall?,"There are plants everywhere in the concert hall, even in the upper levels.",False,imgversion,To show an experiment of playing music to plants.,13.285566666666666
505,images/news_journals/8.png,-N_jNtR0Mn5s8lROpZgd,news,What is his speech about?,There is a man talking and he looks agitated and upset but it does not say what he is actually saying.,False,textversion,To show that people were getting emotional at a meeting.,13.285566666666666
506,images/news_journals/25.png,-N_jOoQsqr_Wo2MBMFFW,news,Did these people obtain consent?,,True,textversion,it is showing a culture mentioned in the article,6.682083333333333
507,images/science_journals/2.png,-N_jOoQsqr_Wo2MBMFFW,science_journals,I would like to know why the man and woman are there.,they are mentioned in the article about the ocean,False,textversion,they are part of a research team,6.682083333333333
508,images/shopping/6.png,-N_jOoQsqr_Wo2MBMFFW,travel,how long this company has been in business,,True,textversion,it is talking about a ski resort,6.682083333333333
509,images/news_journals/15.png,-N_jOoQsqr_Wo2MBMFFW,shopping,Is this product authentic?,it seems very authentic because of the girl wearing the clothes,False,textversion,it has to do with the culture represented,6.682083333333333
510,images/health/7.png,-N_jOoQsqr_Wo2MBMFFW,health,The strength of the bands?,it seems strong by the way they're carrying themselves,False,imgversion,they are obviously very fit people,6.682083333333333
511,images/travel/5.png,-N_jOoQsqr_Wo2MBMFFW,social_media,Is it a busy street?,its not verey busy,False,textversion,it could be mentioning posts about going travelling,6.682083333333333
512,images/health/2.png,-N_jUMVv2Ht6jPyhoaxg,travel,Are there waterfalls in the mountains?,"No, there is snow on the mountains but no waterfalls.",False,textversion,It is a picture of a location you can travel to.,7.234533333333333
513,images/science_journals/6.png,-N_jUMVv2Ht6jPyhoaxg,science_journals,what age of men are they?,The men are young. They seem to be in their late teens to early 20s.,False,imgversion,It tries to bring you back to an earlier time period.,7.234533333333333
514,images/science_journals/1.png,-N_jUMVv2Ht6jPyhoaxg,news,Was anyone injured in the incident,"It is unclear, though the destruction was large so it seems likely.",False,textversion,It is a picture accompanying a news event.,7.234533333333333
515,images/shopping/6.png,-N_jUMVv2Ht6jPyhoaxg,social_media,What's the weather like?,It's a sunny day during winter.,False,imgversion,This looks like someone's profile picture.,7.234533333333333
516,images/health/7.png,-N_jUMVv2Ht6jPyhoaxg,health,The strength of the bands?,,True,imgversion,These are models to promote the health website.,7.234533333333333
517,images/shopping/2.png,-N_jUMVv2Ht6jPyhoaxg,shopping,Is this same sweater available for purchase?,,True,textversion,The person is wearing the clothing featured on the site.,7.234533333333333
518,images/news_journals/15.png,-N_jf6AbIWxFxxnFw2my,travel,Is the woman performing on a stage?,Yes it looks like she is,False,imgversion,It is showing things to do or see in another country.,5.133333333333334
519,images/health/3.png,-N_jf6AbIWxFxxnFw2my,shopping,What's the website name,,True,textversion,Advertising for athletic wear.,5.133333333333334
520,images/travel/4.png,-N_jfK6l238c8pJJxcUn,travel,What is the weather like in the photo?,"cold, winter",False,imgversion,it is for a skiing advertisment,6.831216666666666
521,images/news_journals/4.png,-N_jfK6l238c8pJJxcUn,news,Is the seal dead or alive?,the seal is alive,False,textversion,It has something to do with wildlife issues,6.831216666666666
522,images/science_journals/3.png,-N_jfK6l238c8pJJxcUn,science_journals,Does this happen with all plants?,not sure what you mean,False,textversion,an article on the effects of plants inside a concert theater ,6.831216666666666
523,images/science_journals/7.png,-N_jgi9MOYgIrXxxsvLW,science_journals,Is it night or day time?,It's day time.,False,imgversion,"It might be an accompanying photo to an article about any element shown - suburban living, etc.",12.957766666666666
524,images/shopping/3.png,-N_jgi9MOYgIrXxxsvLW,shopping,Is the man relaxing or is he engaging in an activity?,The man is relaxing by a river/stream.,False,textversion,The man pictured could be modeling a clothing article that's sold on the site.,12.957766666666666
525,images/shopping/6.png,-N_jgi9MOYgIrXxxsvLW,travel,Who is the person in the picture? ,,True,imgversion,The site might be promoting ski resort specials.,12.957766666666666
526,images/health/6.png,-N_jgi9MOYgIrXxxsvLW,health,Do they follow a particular diet?,They follow a healthy lifestyle and diet.,False,textversion,This is an aesthetically beautiful image of all natural and healthy food ingredients to appeal to the idea of healthy and clean eating.,12.957766666666666
527,images/social_media/5.png,-N_jgi9MOYgIrXxxsvLW,social_media,how many women are there?,There looks to be around 20-24 women in the image.,False,imgversion,A social media user may have posted this photo including themselves as a member of this group.,12.957766666666666
528,images/science_journals/1.png,-N_jgi9MOYgIrXxxsvLW,news,Was anyone injured in the incident,,True,textversion,It could be an image from an article reporting a natural disaster such as an earthquake.,12.957766666666666
529,images/shopping/3.png,-N_jgqZYefYVTeivFZf6,shopping,What is the man wearing? ,A green cable knit sweater and khaki pants. ,False,imgversion,To showcase the items of clothing for sale. ,13.465433333333333
530,images/health/6.png,-N_jgqZYefYVTeivFZf6,health,Do they follow a particular diet?,,True,textversion,to capture your attention and encourage browsing,13.465433333333333
531,images/travel/5.png,-N_jgqZYefYVTeivFZf6,travel,What does the woman look like?,she is African American with long white dreads,False,imgversion,eye candy to grab your attention,13.465433333333333
532,images/news_journals/11.png,-N_jgqZYefYVTeivFZf6,news,who are the players,"a man and a woman, names unknown ",False,textversion,it most likely relates to a news story on the site,13.465433333333333
533,images/science_journals/6.png,-N_jgqZYefYVTeivFZf6,science_journals,what age of men are they?,They appear to be in their teens and early 20s.,False,imgversion,It must relate to a topic on the site. ,13.465433333333333
534,images/social_media/7.png,-N_jgqZYefYVTeivFZf6,social_media,I would like to know why it was placed there?,,True,textversion,someone posted this picture because they wanted to,13.465433333333333
535,images/shopping/6.png,-N_jiAh_KfA2CI7N7fls,travel,how long this company has been in business,,True,textversion,To show the types of activities you can do in the travel destination the travel website is offering as part of a package.,11.918166666666666
536,images/shopping/4.png,-N_jiAh_KfA2CI7N7fls,social_media,Is there a lot of room for people and kids?,"Yes, there are many rooms with room for people and kids.",False,imgversion,Its most likely a hotel ad on the social media website.,11.918166666666666
537,images/news_journals/25.png,-N_jiAh_KfA2CI7N7fls,news,Where are the people positioned?,outdoors near a gray brick wall.,False,imgversion,This image on the news website is probably related to an article that deals with a celebration which is why they are smiling.,11.918166666666666
538,images/science_journals/7.png,-N_jiAh_KfA2CI7N7fls,science_journals,How informative and reliable?,,True,textversion,"The science magazine website most likely has an article on this street in the image, and maybe a famous scientist was born on this street.",11.918166666666666
539,images/shopping/1.png,-N_jiAh_KfA2CI7N7fls,shopping,What color are the curtains?,The color of the curtains are white.,False,textversion,This image appears on a shopping website to sell these bed curtains.,11.918166666666666
540,images/science_journals/2.png,-N_jiAh_KfA2CI7N7fls,health,What should I wear when swimming,You should wear a swimming suit when swimming.,False,imgversion,The health website probably has an article on how deep water diving can be healthy for the body.,11.918166666666666
541,images/shopping/4.png,-N_t34hOAWPIIz4SwwiR,shopping,"Is this a type of trip, and if so, what is it?",it's of a possible place to stay. A hotel,False,textversion,It's for a stay at a hotel while on vacation.,8.889183333333333
542,images/health/3.png,-N_t34hOAWPIIz4SwwiR,health,What is the person doing that promotes a healthier lifestyle?,Exercising ,False,textversion,That's what people who use the website are striving to become.,8.889183333333333
543,images/social_media/1.png,-N_t34hOAWPIIz4SwwiR,social_media,is he alone?,Yes. He's standing with his back to a wall smoking.,False,imgversion,This is how the owner of the profile wants to be perceived.,8.889183333333333
544,images/news_journals/34.png,-N_t34hOAWPIIz4SwwiR,news,What is she wearing? ,"A black blazer, and a black and white dotted dress, and some costume jewelry.",False,imgversion,This is the current subject of the news report.,8.889183333333333
545,images/travel/5.png,-N_t34hOAWPIIz4SwwiR,travel,What does the woman look like?,"A black woman of about medium dress, with blonde braids.",False,imgversion,To promote the fun of traveling.,8.889183333333333
546,images/science_journals/3.png,-N_t34hOAWPIIz4SwwiR,science_journals,Does this happen with all plants?,"I don't think so, these one's are in a music hall.",False,textversion,To show people performing the experiment being written about.,8.889183333333333
547,images/news_journals/15.png,-N_t3G-GUCSQSXAAxHK4,news,What is she doing?,Indian woman performing a dance routine,False,imgversion,Reviewing a new performance center,4.981633333333333
548,images/shopping/6.png,-N_t3G-GUCSQSXAAxHK4,travel,how long this company has been in business,"Based on the image, it's difficult to say. Likely between 5-10 years",False,textversion,Advertising a popular ski resort,4.981633333333333
549,images/science_journals/5.png,-N_t3G-GUCSQSXAAxHK4,science_journals,Is there a connection between recreational fishing and environmental decay?,In this photo it shows a fisherman with a large fish indicating a successful catch. Likely a good fishing population this year. ,False,textversion,Current salmon population for fishing season,4.981633333333333
550,images/health/6.png,-N_t3G-GUCSQSXAAxHK4,health,Do they follow a particular diet?,This photo indicates following a varied and healthy diet with foods of a large variety of colors and types. ,False,textversion,Different colors of food offer different nutrients,4.981633333333333
551,images/science_journals/1.png,-N_t3Wf1h_Iw15t-Y91j,news,Was anyone injured in the incident,It's unclear whether anyone was hurt in the rubble.,False,textversion,A building has collapsed in a city.,10.4499
552,images/science_journals/2.png,-N_t3Wf1h_Iw15t-Y91j,science_journals,I would like to know why the man and woman are there.,It's not clear why the divers are standing there.,True,textversion,"Two divers, a male, and a female, are standing in thigh-deep water of an ocean or lake, posing for the camera",10.4499
553,images/social_media/1.png,-N_t3Wf1h_Iw15t-Y91j,shopping,is it sunny,"Yes, it is quite sunny in the photo.",False,imgversion,This is the type of clothing you will find at this website.,10.4499
554,images/travel/4.png,-N_t3Wf1h_Iw15t-Y91j,travel,What is the weather like in the photo?,It's a beautiful sunny day.,False,imgversion,The man is skiing on a high-peak mountain in powder.,10.4499
555,images/health/6.png,-N_t3Wf1h_Iw15t-Y91j,health,Do they follow a particular diet?,It appears to be a vegan diet.,False,textversion,This photo is a group of images of healthy foods.,10.4499
556,images/social_media/5.png,-N_t3Wf1h_Iw15t-Y91j,social_media,how many women are there?,"Out of about 30 people, the vast majority are women.",False,imgversion,This is a group of young people who have won a sporting event.,10.4499
557,images/science_journals/7.png,-N_t41X5EqgsQLhg887Q,science_journals,Is it night or day time?,it is currently day time in the image,False,imgversion,this is where a famous scientist lives,11.84805
558,images/science_journals/2.png,-N_t41X5EqgsQLhg887Q,health,What should I wear when swimming,you should wear a full body swim suit,False,imgversion,it is about a couple who have been swimming,11.84805
559,images/health/2.png,-N_t41X5EqgsQLhg887Q,travel,Are there waterfalls in the mountains?,no there are not waterfalls in the mountains,False,textversion,it is about a famous hiking location,11.84805
560,images/science_journals/1.png,-N_t41X5EqgsQLhg887Q,news,Was anyone injured in the incident,it appears that people may have been injured,False,textversion,there has been a recent major earthquake,11.84805
561,images/social_media/1.png,-N_t41X5EqgsQLhg887Q,social_media,is he alone?,he may be alone but not sure,False,imgversion,it is about someone promoting clothes,11.84805
562,images/shopping/5.png,-N_t41X5EqgsQLhg887Q,shopping,What does the vases look like?,the vases look like people,False,imgversion,it is about a set of vases for sale,11.84805
563,images/news_journals/11.png,-N_t5IHJRnrcARqPjlb_,news,who are the players,An American female player and a Japanese female player.,False,textversion,Because it's the America women national team.,18.25935
564,images/travel/5.png,-N_t5IHJRnrcARqPjlb_,travel,How many lbs or kg can the suitcase weigh?,,True,textversion,because the image is relevant to the website.,18.25935
565,images/health/1.png,-N_t5IHJRnrcARqPjlb_,health,Is the doctor in the photo related to the website?,"I would say yes, but it can be in a capacity other than a doctor. Say for instance a model.",False,textversion,The image is highly relevant to the website's business.,18.25935
566,images/shopping/6.png,-N_t5IHJRnrcARqPjlb_,social_media,Who is this person in the photo?,,True,textversion,"I am not sure, but my guess is that it's an advert image.",18.25935
567,images/shopping/4.png,-N_t5IHJRnrcARqPjlb_,shopping,"Is this a type of trip, and if so, what is it?","Yes, it's a trip. It's a trip to a luxurious hotel destination.",False,textversion,I believe it would most likely be one of the other businesses related to the site.,18.25935
